paper,target_canonical,target_raw,type,self,executed,polarity,transitive,confidence,section,evidence,ref,doi_or_url
sampling_as_a_baseline_optimizer_for_se,"POM3 / XOMO / COC1000 process models (Chen, Nair, Menzies)","GALE prior results on XOMO/POM3 (Krall, Menzies, Davies)",numericfact,True,False,supports,False,medium,4.1 / 4.2,"we added the POM3 model ... since prior work showed that POM3 is very slow to optimize [35]. ... Best prior results for XOMO and POM3 were reported using NSGA-II [17], [35]","[35] J. Krall, T. Menzies, and M. Davies. Gale: Geometric active learning for search-based software engineering. IEEE TSE 41(10):1001-1018, 2015.",
sampling_as_a_baseline_optimizer_for_se,SWAY / plain samplers (Chen et al.),"Preliminary SWAY / continuous SPLIT (Nair, Menzies, Chen SSBSE'16)",replication,True,True,supports,False,high,1.1 / 3.4,"That subsequent report evaluated a preliminary version of SWAY using results from two similar models, XOMO and POM3 ... As described in [49], use Algorithm 2 for numeric models.","[49] Vivek Nair, Tim Menzies, Jianfeng Chen. An (accidental) exploration of alternatives to evolutionary algorithms for SBSE. SSBSE 2016, pp. 96-111.",
sampling_as_a_baseline_optimizer_for_se,SWAY / plain samplers (Chen et al.),"Continuous/discrete SWAY for NRP (Chen, Nair, Menzies IST 2017)",methodology,True,True,refutes,False,high,1.1 / 3.2,This current paper began when it was realized that the methods used in that journal article failed when applied to heavily constrained models and models with binary decisions.,"[13] Jianfeng Chen, Vivek Nair, and Tim Menzies. Beyond evolutionary algorithms for search-based software engineering. Information and Software Tec...",
sampling_as_a_baseline_optimizer_for_se,"Clustering methods (DBSCAN, HDBSCAN, CURE, Fastmap)",FastMap heuristic (Faloutsos & Lin),methodology,False,True,supports,False,high,3.1 / Algorithm 2,"For models with continuous decisions, we use the Fastmap heuristic [22], [55] to quickly split the candidates.","[22] Christos Faloutsos and King-Ip Lin. Fastmap: a fast algorithm for indexing, data-mining and visualization of traditional and multimedia datase...",
sampling_as_a_baseline_optimizer_for_se,"Clustering methods (DBSCAN, HDBSCAN, CURE, Fastmap)",FastMap is a Nystrom algorithm (Platt),theory,False,False,supports,False,high,3.1,Platt [55] shows that FastMap is a Nystrom algorithm that finds approximations to eigenvectors.,"[55] John C. Platt. Fastmap, metricmap, and landmark MDS are all nystrom algorithms. AISTATS 2005, pp. 261-268.",
sampling_as_a_baseline_optimizer_for_se,Jaccard distance triangle inequality (Kosub),Jaccard distance triangle inequality (Kosub),theory,False,False,supports,False,high,3.2,the Jaccard distance is easy to compute and satisfies the triangle inequality [34] - one of the requirements for metric space.,"[34] Sven Kosub. A note on the triangle inequality for the Jaccard distance. arXiv preprint arXiv:1612.02696, 2016.",arXiv:1612.02696
sampling_as_a_baseline_optimizer_for_se,RBF-kernel radius-margin idea (Chung et al.),RBF-kernel radius-margin idea (Chung et al.),sanitycheck,False,False,supports,False,medium,3.2,"inspired by the research in radial basis function kernel [14], we applied a radial coordinate system.","[14] Chung, Kao, Sun, Wang, Lin. Radius margin bounds for support vector machines with the rbf kernel. Neural Computation 15(11):2643-2681, 2003.",
sampling_as_a_baseline_optimizer_for_se,PicoSAT solver,PicoSAT solver,software,False,True,supports,False,high,4.2 / 3.4,"In SATIBEA and the candidate initialization of SPL candidates, an SAT solver is required ... In this paper, we used PicoSAT [1] instead.","[1] Boolector at the SMT competition 2016. Technical report, FMV Reports Series, Johannes Kepler University, Linz, 2016.",
sampling_as_a_baseline_optimizer_for_se,SAT-Race 2015 results (Balyo et al.),SAT-Race 2015 results (Balyo et al.),numericfact,False,False,supports,False,medium,4.2,We used PicoSAT since it recently achieved impressive comparative performance results in an international SAT-Race 2015 competition [4].,"[4] Tomas Balyo, Armin Biere, Markus Iser, Carsten Sinz. Sat race 2015. Artificial Intelligence, 241:45-65, 2016.",
sampling_as_a_baseline_optimizer_for_se,DEAP evolutionary framework (Fortin et al.),DEAP evolutionary framework (Fortin et al.),software,False,True,neutral,False,high,4.2,All of our experiments were implemented using the DEAP [24] MOEA Python framework.,"[24] Fortin, De Rainville, Gardner, Parizeau, Gagne. DEAP: Evolutionary algorithms made easy. JMLR 13:2171-2175, 2012.",
sampling_as_a_baseline_optimizer_for_se,Grid-search tuning (Tantithamthavorn et al.),Grid search for hyper-parameters (Bergstra & Bengio),methodology,False,True,supports,False,high,4.2 / Table 2,"We ran a grid search [6] for the three parameters: population size (MU), cross-over probability (CXPB) and mutation probability (MUTPB).","[6] James Bergstra and Yoshua Bengio. Random search for hyper-parameter optimization. JMLR 13(Feb):281-305, 2012.",
sampling_as_a_baseline_optimizer_for_se,SPL feature models / SWAY (Sayyad; Chen),webportal feature model (SPLOT; Mendonca et al.),dataset,False,True,neutral,True,high,4.1.3 / Table 1,We used five product line models from SPLOT and LAVT repositories. Table 1 shows the basic information of our five cases.,"[40] Mendonca, Bartolomei, Cowan. Decision-making coordination in collaborative product configuration. ACM SAC 2008, pp. 108-113.",http://www.splot-research.org/
sampling_as_a_baseline_optimizer_for_se,SPL feature models / SWAY (Sayyad; Chen),eshop feature model (SPLOT; Lau),dataset,False,True,neutral,True,high,4.1.3 / Table 1,We used five product line models from SPLOT and LAVT repositories. Table 1 shows the basic information of our five cases.,"[38] Sean Quan Lau. Domain analysis of e-commerce systems using feature-based model templates. University of Waterloo, 2006.",http://www.splot-research.org/
sampling_as_a_baseline_optimizer_for_se,SPL feature models / SWAY (Sayyad; Chen),fiasco feature model (LVAT; Berger et al.),dataset,False,True,neutral,True,high,4.1.3 / Table 1,We used five product line models from SPLOT and LAVT repositories. Table 1 shows the basic information of our five cases.,"[5] Berger, She, Lotufo, Wasowski, Czarnecki. Variability modeling in the systems software domain. Univ. of Waterloo GSD Lab Tech Report, 2012.",https://code.google.com/archive/p/linux-variability-analysis-tools/
sampling_as_a_baseline_optimizer_for_se,SPL feature models / SWAY (Sayyad; Chen),freebsd and linux feature models (LVAT; She et al.),dataset,False,True,neutral,True,high,4.1.3 / Table 1,"in one of our software product lines, the linux model, we generated 10,000 random sets of decisions for the features. Within that space, less than four decisions were valid.","[61] She, Lotufo, Berger, Wasowski, Czarnecki. Reverse engineering feature models. ICSE 2011, pp. 461-470.",https://code.google.com/archive/p/linux-variability-analysis-tools/
sampling_as_a_baseline_optimizer_for_se,SPL feature models / SWAY (Sayyad; Chen),Five-objective SPL formulation with stochastic cost/defect/usage (Sayyad et al. ASE'13),methodology,True,True,supports,False,high,4.1.3,"Following the approach of Sayyad [58], defect, cost, and knowledge of usage in prior applications is set stochastically.","[58] A. Sayyad, J. Ingram, T. Menzies, and H. Ammar. Scalable product line configuration: A straw to break the camel's back. ASE'13, 2013.",
sampling_as_a_baseline_optimizer_for_se,SPL feature models / SWAY (Sayyad; Chen),"IBEA best for SPL (Sayyad, Menzies, Ammar ICSE'13)",numericfact,True,False,supports,False,medium,2.2,"Sayyad et. al. [59] compared several MOEAs, including SPEA2, IBEA, NSGA-II [17], etc, and found that IBEA algorithm performed best","[59] Abdel Salam Sayyad, Tim Menzies, Hany Ammar. On the value of user preferences in search-based software engineering: A case study in software p...",
sampling_as_a_baseline_optimizer_for_se,"Quality-indicator selection guide (Wang, Ali, Yue, Li, Liaaen ICSE'16)","Quality-indicator selection guide (Wang, Ali, Yue, Li, Liaaen ICSE'16)",methodology,False,True,supports,False,high,4.3,"we followed the guidance of a recent ICSE'16 [69] paper. That guide advises to record four quality measures: generational distance, generated spread, pareto front size and hypervolume.","[69] Wang, Ali, Yue, Li, Liaaen. A practical guide to select quality indicators for assessing pareto-based search algorithms in SBSE. ICSE 2016, pp...",
sampling_as_a_baseline_optimizer_for_se,Generational Distance (Van Veldhuizen & Lamont),Generational Distance (Van Veldhuizen & Lamont),methodology,False,True,neutral,False,high,4.3 (M3),GD is a measure for convergence. It is the Euclidean distance between solutions in PFc and nearest solutions in PF0 [66].,"[66] David A. Van Veldhuizen and Gary B. Lamont. Evolutionary computation and convergence to a pareto front. Stanford University, pp. 221-228. Morg...",
sampling_as_a_baseline_optimizer_for_se,Hou et al. LLM4SE SLR,Generated Spread (Zhou et al.),methodology,False,True,neutral,False,high,4.3 (M4),GS [75] is a diversity indicator. It is defined to extend the quality indicator Spread which only works for bi-objective problems.,"[75] Zhou, Jin, Zhang, Sendhoff, Tsang. Combining model-based and genetics-based offspring generation for multi-objective optimization using a conv...",
sampling_as_a_baseline_optimizer_for_se,SPEA2 (Zitzler et al.),Hypervolume and Pareto dominance (Zitzler & Thiele),methodology,False,True,neutral,False,high,4.3 (M6) / 3.3 / 4.2 grid search,"HV is the combination of convergence and diversity indicator. As defined in [77], HV measures the size of space the obtained frontier covered.",[77] Eckart Zitzler and Lothar Thiele. Multiobjective evolutionary algorithms: a comparative case study and the strength pareto approach. IEEE TEVC...,
sampling_as_a_baseline_optimizer_for_se,SPEA2 (Zitzler et al.),"Optimal Pareto front infeasible for SE models (Deb, Thiele, Laumanns, Zitzler)",sanitycheck,False,False,supports,False,medium,4.3,"In SE models, it is unfeasible to obtain the optimal Pareto Front [19]. Hence, we collected all solutions found by any algorithm and picked up all non-dominated solutions","[19] Deb, Thiele, Laumanns, Zitzler. Scalable Test Problems for Evolutionary Multi-Objective Optimization. TIK Report 1990, ETH Zurich, 2001.",
sampling_as_a_baseline_optimizer_for_se,RAND sample-size strategy (Ouni et al.),RAND sample-size strategy (Ouni et al.),methodology,False,True,neutral,False,high,5.2,"to select N for this method, we used the strategy of [52]: i.e., set N to the median size of the frontier generated by was used by MOEA.","[52] Ouni, Kula, Kessentini, Ishio, German, Inoue. Search-based software library recommendation using multi-objective optimization. IST 83:55-75, 2...",
sampling_as_a_baseline_optimizer_for_se,"Baseline-method criteria (Whigham, Owen, Macdonell)","Baseline-method criteria (Whigham, Owen, Macdonell)",methodology,False,False,supports,False,high,2.1 / 8,"Whigham et al. [71] propose guidelines for designing a baseline implementation that include: 1) Be simple to describe and implement; ... To their criteria, we would add","[71] Whigham, Owen, Macdonell. A baseline model for software effort estimation. ACM TOSEM 24(3):20:1-20:11, 2015.",
sampling_as_a_baseline_optimizer_for_se,No-Free-Lunch theorem (Wolpert & Macready),No Free Lunch theorems (Wolpert & Macready),theory,False,False,supports,False,high,1 / 8,"According to Wolpert & Macready [72], no single algorithm can ever be best for all optimization problems.","[72] D. H. Wolpert and W. G. Macready. No free lunch theorems for optimization. Trans. Evol. Comp, 1(1):67-82, April 1997.",
sampling_as_a_baseline_optimizer_for_se,Random points distant in high dimensions (Domingos),Random points distant in high dimensions (Domingos),sanitycheck,False,False,supports,False,high,5.2,"As noted by Domingos, random points in large dimensions space are often very distant [20]. Hence, it is not surprising that a random selection does very well (as measured by spread).","[20] Pedro Domingos. A few useful things to know about machine learning. Communications of the ACM, 55(10):78-87, 2012.",
sampling_as_a_baseline_optimizer_for_se,Config-tuning and analytics data (Fu; Jamshidi; Guo; Ha; Weber; Krishna),"22 days CPU for tuning (Fu, Menzies, Shen)",numericfact,True,False,supports,False,high,2.1,recent MOEA studies in software engineering by Fu et al. [26] and Wang et al. [70] required 22 days and 15 years of CPU time respectively.,"[26] Wei Fu, Tim Menzies, and Xipeng Shen. Tuning for software analytics: Is it really necessary? Information and Software Technology, 76:135-146,...",
sampling_as_a_baseline_optimizer_for_se,"15 years CPU for clone-detector configuration (Wang, Harman, Jia, Krinke)","15 years CPU for clone-detector configuration (Wang, Harman, Jia, Krinke)",numericfact,False,False,supports,False,high,2.1,Fu et al. [26] and Wang et al. [70] required 22 days and 15 years of CPU time respectively.,"[70] Tiantian Wang, Mark Harman, Yue Jia, Jens Krinke. Searching for better configurations: A rigorous approach to clone evaluation. FSE 2013.",
sampling_as_a_baseline_optimizer_for_se,"Three months to run NASA air-traffic models (Krall, Menzies, Davies)","Three months to run NASA air-traffic models (Krall, Menzies, Davies)",numericfact,True,False,supports,False,high,2.3,"they concluded that those models would take three months to execute, even utilizing NASA's supercomputers [36].","[36] J. Krall, T. Menzies, M. Davies. Learning mitigations for pilot issues when landing aircraft. IEEE Trans. Human-Machine Systems, 46(2):221-230...",
sampling_as_a_baseline_optimizer_for_se,Hours-to-days per design synthesis (Zuluaga et al.),Hours-to-days per design synthesis (Zuluaga et al.),numericfact,False,False,supports,False,medium,2.3,Zuluaga et al. comment on the cost of evaluating all decisions for their models of software/hardware co-design: 'synthesis of only one design can take hours or even days.' [78],"[78] Zuluaga, Krause, Sergent, Puschel. Active learning for multi-objective optimization. ICML 2013.",
sampling_as_a_baseline_optimizer_for_se,"Weeks of execution for test-suite generation (Yoo, Harman, Ur)","Weeks of execution for test-suite generation (Yoo, Harman, Ur)",numericfact,False,False,supports,False,medium,2.3,if every candidate solution requires a time-consuming execution of the entire system: such test suite generation can take weeks of execution time [73].,"[73] Shin Yoo, Mark Harman, Shmuel Ur. Gpgpu test suite minimisation: search based software engineering performance improvement using graphics card...",
sampling_as_a_baseline_optimizer_for_se,SVM,Tuned SVM beats deep learning (Fu & Menzies),numericfact,True,False,supports,False,medium,4.2,"Fu et al. [25] found that naive learner, e.g., SVM, with parameter tuning can even outperform complex deep learning techniques.","[25] Wei Fu and Tim Menzies. Easy over hard: A case study on deep learning. arXiv preprint arXiv:1703.00133, 2017.",arXiv:1703.00133
sampling_as_a_baseline_optimizer_for_se,"SBSE publication counts figure (Zhang, Harman, Mansouri SBSE repository)","SBSE publication counts figure (Zhang, Harman, Mansouri SBSE repository)",numericfact,False,False,supports,False,medium,2.2 / Fig. 1,Fig. 1. SBSE publications. From [74],"[74] Yuanyuan Zhang, Mark Harman, A Mansouri. The sbse repository. CREST Centre, UCL, crestweb.cs.ucl.ac.uk/resources/sbse_repository, 2016.",crestweb.cs.ucl.ac.uk/resources/sbse_repository
sampling_as_a_baseline_optimizer_for_se,Measurements as ratios to a minimal baseline (Shepperd & MacDonell),Measurements as ratios to a minimal baseline (Shepperd & MacDonell),sanitycheck,False,False,supports,False,medium,2.1 / 8,Shepperd and Macdonnel [62] argue convincingly that measurements are best viewed as ratios compared to measurements taken from some minimal baseline system.,"[62] Martin J. Shepperd and Steven G. MacDonell. Evaluating prediction systems in software project estimation. IST 54(8):820-827, 2012.",
sampling_as_a_baseline_optimizer_for_se,OneR as a scout baseline (Holte),OneR as a scout baseline (Holte),sanitycheck,False,False,supports,False,medium,2.1,Hotle [32] uses the OneR baseline algorithm as a scout that runs ahead of a more complicated learner as a way to judge the complexity of up-coming tasks.,"[32] R C Holte. Very Simple Classification Rules Perform Well on Most Commonly Used Datasets. Machine Learning, 11:63, 1993.",
sampling_as_a_baseline_optimizer_for_se,Adaptive sampling for noisy problems (Cantu-Paz),Adaptive sampling for noisy problems (Cantu-Paz),sanitycheck,False,False,refutes,False,medium,7,"While Cantu-Paz demonstrated that the adaptive sampling could find better solutions, from our perspective, the drawback with that work is that it requires far more computation time.","[11] Erick Cantu-Paz. Adaptive sampling for noisy problems. GECCO 2004, pages 947-958. Springer.",
sampling_as_a_baseline_optimizer_for_se,"Age-layered evolutionary algorithms (Shahrzad, Hodjat, Miikkulainen)","Age-layered evolutionary algorithms (Shahrzad, Hodjat, Miikkulainen)",sanitycheck,False,False,refutes,False,medium,7,"this approach still requires millions of model evaluations, Hence, it would not be a candidate for a baseline SBSE method.","[60] Shahrzad, Hodjat, Miikkulainen. Estimating the advantage of age-layering in evolutionary algorithms. GECCO 2016, pp. 693-699.",
sampling_as_a_baseline_optimizer_for_se,"(1+1) EA (Droste, Jansen, Wegener)","(1+1) EA (Droste, Jansen, Wegener)",sanitycheck,False,False,refutes,False,medium,7,"the drawback for standard (1+1) EA is that it did not naturally handle models with multi-objectives, or conflicting objectives, which are very common in SBSE.","[21] Stefan Droste, Thomas Jansen, Ingo Wegener. On the analysis of the (1+1) evolutionary algorithm. Theoretical Computer Science, 276(1-2):51-81,...",
sampling_as_a_baseline_optimizer_for_se,"Surrogate-assisted evolutionary optimization (Ong, Nair, Keane)","Surrogate-assisted evolutionary optimization (Ong, Nair, Keane)",sanitycheck,False,False,refutes,False,medium,7,But the precise of surrogate model strongly depends on the evaluated candidates. To improve the precision of surrogate model ... we have to enlarge the number of model evaluations,"[51] Yew S Ong, Prasanth B Nair, Andrew J Keane. Evolutionary optimization of computationally expensive problems via surrogate modeling. AIAA journ...",
identifying_self_admitted_technical_debt,SATD data (Maldonado & Shihab),Maldonado & Shihab SATD dataset (10 Java projects),dataset,False,True,supports,False,high,4 Datasets,the performance of Jitterbug is tested through simulations on a publicly available SATD dataset originally collected by Maldonado and Shihab [5]. This dataset contains ten open-source java projects,"[5] E. d. S. Maldonado and E. Shihab, ""Detecting and quantifying different types of self-admitted technical debt,"" in MTD, 2015.",
identifying_self_admitted_technical_debt,SATD data (Maldonado & Shihab),Maldonado & Shihab SATD ground-truth labels (corrected by this paper),dataset,False,True,refutes,False,high,5.1 RQ1 / Fig. 2 / Table 5,most of the false positives (98%) were wrongly labeled in the original dataset. That means these strong patterns identified by Jitterbug are even more accurate than human experts,"[5] E. d. S. Maldonado and E. Shihab, ""Detecting and quantifying different types of self-admitted technical debt,"" in MTD, 2015.",
identifying_self_admitted_technical_debt,Config-tuning and analytics data (Fu; Jamshidi; Guo; Ha; Weber; Krishna),MAT keyword baseline (Guo et al.),steppingstone,False,True,neutral,False,high,"5.1 RQ1, Table 4; 5.3.1 Table 8 (MAT+RF)","MAT: a baseline approach from Guo et al. [6] where a set of human-derived patterns— ""todo, fixme, hack, xxx"" is applied to find the ""easy to find"" SATDs.","[6] Z. Guo, S. Liu, J. Liu, Y. Li, L. Chen, H. Lu, Y. Zhou, and B. Xu, ""Mat: A simple yet strong baseline for identifying self-admitted technical d...",
identifying_self_admitted_technical_debt,TM text-mining ensemble (Huang et al.),TM text-mining ensemble (Huang et al.),steppingstone,False,True,neutral,False,high,"5.2.1 RQ2.1; Tables 6, 8",TM: ensemble model from Huang et al. [32] where a Multinomial Naive Bayes model is trained on selected features with information gain ... we apply it as a baseline algorithm.,"[32] Q. Huang, E. Shihab, X. Xia, D. Lo, and S. Li, ""Identifying self-admitted technical debt in open source projects using text mining,"" EMSE, 2018.",
identifying_self_admitted_technical_debt,Huang et al. reported 73% F1,Huang et al. reported 73% F1,numericfact,False,False,supports,False,medium,2.2.2 Machine Learning Approaches,"By implementing a boosting technique using all those sub-classifiers, they have found an average of 73% F1 scores for all datasets [32].","[32] Q. Huang, E. Shihab, X. Xia, D. Lo, and S. Li, ""Identifying self-admitted technical debt in open source projects using text mining,"" EMSE, 2018.",
identifying_self_admitted_technical_debt,CNN baseline (Xu et al.),CNN SATD detector (Ren et al.),steppingstone,False,False,neutral,False,high,"5.3.2 RQ3.2, Table 9","Due to the difficulty of reproducing a deep learning solution, we used the same precision, recall, F1 scores reported in Ren et al. [3]","[3] X. Ren, Z. Xing, X. Xia, D. Lo, X. Wang, and J. Grundy, ""Neural network-based detection of self-admitted technical debt: From performance to ex...",
identifying_self_admitted_technical_debt,CNN baseline (Xu et al.),"Ren et al. reported 78% F1 and 3,548 s CNN training time",numericfact,False,False,supports,False,high,1 Introduction; 5.3.3 RQ3.3,"is much lower than training a deep learning model (3,548 seconds for training a CNN model in Ren et al. [3]).","[3] X. Ren, Z. Xing, X. Xia, D. Lo, X. Wang, and J. Grundy, ""Neural network-based detection of self-admitted technical debt: From performance to ex...",
identifying_self_admitted_technical_debt,AUC as evaluation measure,Zampetti et al. reported 74% AUC / 55% precision / 57% recall,numericfact,False,False,supports,False,medium,1 Introduction; 2.2.2,Even the state-of-the-art machine learning approaches can only reach around 78% F1 score [3] and 74% AUC [4] ... the process cannot be fully automated,"[4] F. Zampetti, A. Serebrenik, and M. Di Penta, ""Automatically learning patterns for self-admitted technical debt removal,"" in SANER, 2019.",
identifying_self_admitted_technical_debt,SATD data (Maldonado & Shihab),Maldonado et al. reported 63% F1 with 23% training data,numericfact,False,False,supports,False,medium,2.2.2 Machine Learning Approaches,Maldonado et al. [30] successfully identified two types of SATD in 10 open-source projects (average 63% F1 Score) using Natural Language Processing,"[30] E. d. S. Maldonado, E. Shihab, and N. Tsantalis, ""Using natural language processing to automatically detect self-admitted technical debt,"" TSE,",
identifying_self_admitted_technical_debt,FASTREAD / FAST2 active learning (Yu & Menzies),FAST2 recall estimator (Yu & Menzies),methodology,True,True,supports,False,high,3.2 Hard; 5.2.3 RQ2.3,"This estimator, also described in Algorithm 3, is adopted from our previous work [47] where it was shown to outperform any other state-of-the-art estimators.","[47] Z. Yu and T. Menzies, ""Fast2: An intelligent assistant for finding relevant papers,"" ESA, 2019.",
identifying_self_admitted_technical_debt,APFD metric (Rothermel et al.),APFD metric (Rothermel et al.),methodology,False,True,supports,False,high,5.2.2 RQ2.2,"APFD: first proposed in test case prioritization [51], APFD calculates the area under the recall-cost curve.","[51] G. Rothermel, R. H. Untch, C. Chu, and M. J. Harrold, ""Prioritizing test cases for regression testing,"" TSE, 2001.",
identifying_self_admitted_technical_debt,Cohen / Sawilowsky small-effect rule,Cohen's d small effect size threshold (0.2 x SD),statmethod,False,True,supports,False,low,"5.2.2 RQ2.2, Table 6; 5.3.1 Table 8","we applied Cohen'd effect size test to determine which results are similar. To that end, we calculated: Small_step2 = 0.2 · StdDev(All APFD results) = 0.02.","(no reference entry; ""Cohen'd effect size test"" applied uncited)",
identifying_self_admitted_technical_debt,scikit-learn,scikit-learn,software,False,True,supports,False,high,5.2.1 RQ2.1,Implemented with scikit-learn package LogisticRegression in Python with balanced class weight ... DecisionTreeClassifier ... RandomForestClassifier ... SGDClassifier ... MultinomialNB,footnote 2: https://scikit-learn.org/,https://scikit-learn.org/
identifying_self_admitted_technical_debt,srcML comment extractor,srcML comment extractor,software,False,True,supports,False,high,6 Apply Jitterbug to A New Project,"Data collection: we applied srcML and extracted 17,208 code comments from the Apache httpd-2.4.6 project, similar to what Potdar and Shiha [22] did.",footnote 5: https://www.srcml.org/,https://www.srcml.org/
identifying_self_admitted_technical_debt,SATD data (Maldonado & Shihab),Apache httpd-2.4.6 source (project choice following Potdar & Shihab),dataset,False,True,supports,False,medium,6 Apply Jitterbug to A New Project,"we applied Jitterbug to identify SATDs from a new, unlabeled project Apache httpd-2.4.6","footnote 4: https://archive.apache.org/dist/httpd/httpd-2.4.6.tar.gz; [22] A. Potdar and E. Shihab, ICSME 2014.",https://archive.apache.org/dist/httpd/httpd-2.4.6.tar.gz
identifying_self_admitted_technical_debt,SATD data (Maldonado & Shihab),Potdar & Shihab keyword method result on Apache httpd (112 SATDs),steppingstone,False,False,neutral,False,high,6 Apply Jitterbug to A New Project,Potdar and Shiha [22] applied their keyword-based method to identify SATDs on Apache httpd-2.4.6. They found 112 SATDs in total. The Jitterbug result is better,"[22] A. Potdar and E. Shihab, ""An exploratory study on self-admitted technical debt,"" in ICSME, 2014.",
identifying_self_admitted_technical_debt,Random forests (Breiman),Random forest (Ho) as Hard's internal learner,methodology,False,True,supports,False,medium,3.2 Hard; 5.2.2 RQ2.2,"Given that the #Best of random forest is higher, we choose random forest as the internal model of Hard for the rest of the experiments.","[44] T. K. Ho, ""Random decision forests,"" in ICDAR, 1995.",
identifying_self_admitted_technical_debt,Logistic regression,Logistic regression (Wright),methodology,False,True,supports,False,low,3.2 Hard; 5.2.1,LR: logistic regression model described in §3.2. Implemented with scikit-learn package LogisticRegression,"[42] R. E. Wright, ""Logistic regression."" 1995.",
identifying_self_admitted_technical_debt,CART / decision trees,Decision tree learning (Rokach & Maimon),methodology,False,True,supports,False,low,3.2 Hard; 5.2.1,DT: decision tree model described in §3.2. Implemented with scikit-learn package DecisionTreeClassifier,"[43] L. Rokach and O. Z. Maimon, Data mining with decision trees: theory and applications. World scientific, 2008.",
identifying_self_admitted_technical_debt,Naive Bayes,Multinomial Naive Bayes (Rish),methodology,False,True,supports,False,low,3.2 Hard; 5.2.1,NB: Multinomial Naive Bayes model described in §3.2. Implemented with scikit-learn package MultinomialNB in Python.,"[45] I. Rish, ""An empirical study of the naive bayes classifier,"" in IJCAI 2001 workshop on empirical methods in artificial intelligence, 2001.",
identifying_self_admitted_technical_debt,SVM,Soft-margin linear SVM (Suykens & Vandewalle),methodology,False,True,supports,False,low,3.2 Hard; 5.2.1,SVM: linear soft-margin support vector machine model described in §3.2. Implemented with scikit-learn package SGDClassifier,"[46] J. A. Suykens and J. Vandewalle, ""Least squares support vector machine classifiers,"" Neural processing letters, 1999.",
identifying_self_admitted_technical_debt,jDeodorant comment extractor (used by dataset creators),jDeodorant comment extractor (used by dataset creators),software,False,False,supports,True,medium,4.1 Independent Variables,"When Maldonado and Shihab [5] created this dataset, jDeodrant [48] was applied, which is an Eclipse plugin for extracting comments from the source code of java files.","[48] M. Fokaefs, N. Tsantalis, E. Stroulia, and A. Chatzigeorgiou, ""Jdeodorant: identification and application of extract class refactorings,"" in I...",
identifying_self_admitted_technical_debt,Alves et al. TD type ontology (labels collapsed to binary),Alves et al. TD type ontology (labels collapsed to binary),methodology,False,False,neutral,True,low,4 Datasets; 4.2 Dependent Variables,two humans then manually classified each comment according to the six different types of TD mentioned by Alves et al. [49] ... we have changed the final label into a binary problem,"[49] N. S. Alves, L. F. Ribeiro, V. Caires, T. S. Mendes, and R. O. Spínola, ""Towards an ontology of terms on technical debt,"" in TechDebt, 2014.",
identifying_self_admitted_technical_debt,Cohen's kappa +0.81 agreement on dataset labels,Cohen's kappa +0.81 agreement on dataset labels,numericfact,False,False,supports,True,medium,4.2 Dependent Variables,"reported a high level of agreement, using Cohen's Kapp [50] coefficient of +0.81 ... indicates that the dataset is unbiased and reliable.","[50] J. Cohen, ""Weighted kappa: Nominal scale agreement provision for scaled disagreement or partial credit."" Psychological Bulletin, 1968.",
identifying_self_admitted_technical_debt,"Bavota & Russo: SATDs survive over 1,000 commits","Bavota & Russo: SATDs survive over 1,000 commits",numericfact,False,False,supports,False,medium,1 Introduction,"even when fixed, it survives long time (over 1,000 commits on average) in the system [1]","[1] G. Bavota and B. Russo, ""A large-scale empirical study on self-admitted technical debt,"" in MSR, 2016.",
identifying_self_admitted_technical_debt,Wehaibi et al.: TD only 3% of code yet causes future defects,Wehaibi et al.: TD only 3% of code yet causes future defects,numericfact,False,False,supports,False,medium,1 Introduction; 2.1,"the number of technical debts in a project may be very low (only 3% on average), yet they create a significant amount of defects in the future","[2] S. Wehaibi, E. Shihab, and L. Guerrouj, ""Examining the impact of self-admitted technical debt on software quality,"" in SANER, 2016.",
identifying_self_admitted_technical_debt,"Nugroho et al. (SIG): $857,500 TD, 15% ROI","Nugroho et al. (SIG): $857,500 TD, 15% ROI",numericfact,False,False,supports,False,low,2.1 About Technical Debt,"a regular mid-level project owes $857,500 in TD and resolving TD has a Return On Investment (ROI) of 15% in seven years.","[9] A. Nugroho, J. Visser, and T. Kuipers, ""An empirical model of technical debt and interest,"" in MTD, 2011.",
identifying_self_admitted_technical_debt,Config-tuning and analytics data (Fu; Jamshidi; Guo; Ha; Weber; Krishna),Guo et al.: cost of deferred TD is twice immediate,numericfact,False,False,supports,False,low,2.1 About Technical Debt,concluded that the cost of resolving TD in the future is twice as much as resolving immediately.,"[8] Y. Guo, C. Seaman, R. Gomes, A. Cavalcanti, G. Tonin, F. Q. Da Silva, A. L. Santos, and C. Siebra, ""Tracking technical debt—an exploratory case...",
identifying_self_admitted_technical_debt,SATD data (Maldonado & Shihab),"Maldonado et al.: 75% of SATDs removed, median lifetime 18-173 days",numericfact,False,False,supports,False,low,2.2.1 Pattern-Based Approaches,"75% of SATDs get removed, but the median lifetime of SATDs ranges from 18 to 173 days [26].","[26] E. d. S. Maldonado, R. Abdalkareem, E. Shihab, and A. Serebrenik, ""An empirical study on the removal of self-admitted technical debt,"" in ICSM...",
